ID,Jianwen,Maelick,Jianwen Mixed,Maelick Mixed,notes,Disagreement,Text
767,,,,,,,"Hi Can someone please advise How I can setup kubernates cluster on VM running on OS CentOS Linux release 7.3.1611 (Core) With Docker Version 17.09.0-ce I Tried Following Instruction from https://kubernetes.io/docs/getting-started-guides/centos/centos_manual_config/ But Running into issues and now after installing flanneld.service Even Docker is not starting Oct 26 07:13:19 kuber-poc-app1 systemd[1]: flanneld.service: main process exited, code=exited, status=2/INVALIDARGUMENT Oct 26 07:13:19 kuber-poc-app1 systemd[1]: flanneld.service changed final-sigterm -> failed Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Job flanneld.service/start finished, result=failed Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Failed to start Flanneld overlay address etcd agent. Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Job docker.service/start finished, result=dependency Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Dependency failed for Docker Application Container Engine. Oct 26 07:13:19 kuber-poc-app1 systemd-logind[735]: Got message type=signal sender=:1.0 destination=n/a object=/org/freedeskt Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Sent message type=signal sender=n/a destination=n/a object=/org/freedesktop/system Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Job docker.service/start failed with result 'dependency'. Oct 26 07:13:19 kuber-poc-app1 systemd[1]: Unit flanneld.service entered failed state. Oct 26 07:13:19 kuber-poc-app1 systemd[1]: flanneld.service failed. Please help me to clean this mess and get started from scracth again"
768,,,,,,,etc/systemd/system/docker.service.d/docker-external.conf
769,,,,,,,Can you explain a bit further @U7Q9UM449
770,,,,,,,"I'm thinking passing kubectl configs via secret to a reaper container with only the kubectl binary that scrapes stopped containers in particular deployment (as input of environment variable)? or do you think there is a better, cleaner way of doing it?"
771,,,,,,,In the dev clsuster I want a ynique identifier what is build-1234.dev.<test>
772,,,,,,,https://kubernetes.io/docs/tasks/debug-application-cluster/debug-service/
773,,,,,,,is there a way to get a configmap as a file vs a volume ?
774,,,,,,,@nux - Should be in bytes
775,,,,,,,"following https://kubernetes.io/docs/tutorials/stateless-application/guestbook/, got Error from server (BadRequest): error when creating redis-master-deployment.yaml: Deployment in version v1beta2 cannot be handled as a Deployment: no kind Deployment is registered for version apps/v1beta2 when applied master deployment file"
776,,,,,,,it is just helm/kube/mirror and a large pile of bash right now
777,,,,,,,https://rook.io/
778,,,,,,,as in
779,,,,,,,cool! it is now clear to me! thank you! @roffe
780,,,,,,,"these are for tcp socket type connections, my first attempt at using an ingress didn't seem to work."
781,,,,,,,done
782,,,,,,,Thanks!
783,,,,,,,kubernetes enable PROXY protocol loadbalancer
784,,,,,,,kubectl get svc --all-namespaces
785,,,,,,,No resources found.
786,,,,,,,"Gah, I can't type this well. will take a few attempts. So the idea is to get a test case going without revealing what roles have privileges. So I have my restricted and permissive clusterroles, I want the local user to be able to essentially try this: https://github.com/kubernetes/examples/blob/master/staging/podsecuritypolicy/rbac/README.md but with the assumption they are namespace-locked and the only options they have are rolebindings to clusterroles."
787,,,,,,,"@liggitt Btw, can't a user with 'admin' elevate his permissions to 'cluster-admin' (for that namespace) since they can update rolebindings?"
788,,,,,,,Does anybody have experience connecting to JMX on AWS/Kuberntes pod?
789,,,,,,,name: jenkins-home-pvc
790,,,,,,,"I'm not entirely sure, It took me forever to understand sidecar-ing nginx&php containers into one pod and now I've found that it's probably not the best way to do it haha"
791,,,,,,,@mettjus i've done it
792,,,,,,,"hello, how can I add contraints to not have 2 pod of the same deployment running on the same node?"
793,,,,,,,"Is there any way to perform a rescheduling command? I mean I have a deployment created before, but I did something witch changes my cluster(or federation) status(e.g: add a new node in a cluster, add a new cluster in a federation, adding a new label in a cluster, etc...) Is there a way to perform a rescheduling considering the new cluster/federation configuration?"
794,,,,,,,How has everyone deployed prometheus & grafana? Helm chart ? Custom deployment?
795,,,,,,,"Hey everyone, does anyone have any info on when the RPM 1.8.2 packages are being released, I see the DEB ones are already available but not the RPMs? Thanks!"
796,,,,,,,what is status of kube-apiserver
797,,,,,,,yeah root usually requires special permissions and isn't something that is recommended for security concerns unless absolutely needed
798,,,,,,,cluster: hapi
799,,,,,,,Man @hubt you sure help a lot
800,,,,,,,checked the Namespace and I'm in the right one and it's deployed in the right one
801,,,,,,,"I think it'd still be a pod. It would presumably need a service for you to connect to. I've launched the helm chart for it before now, but personally didn't find much use for it at the time."
802,,,,,,,we tried doing this - http://backreference.org/2010/06/11/iptables-debugging/ but its not working for us to try and show the rewriting
803,,,,,,,"I'm setting up Heapster on a cluster, and it seems that Heapster can only monitor the node on which the pod is currently running. I keep getting the following errors"
804,,,,,,,"@roffe, woow! that sounds amazing, good job there! I definitely will take a look at this! As you said it is out of scope, So in a nutshell what I understood is"
805,,,,,,,NAME READY STATUS RESTARTS AGE
806,,,,,,,@roffe I see!
807,,,,,,,so in k8s terms they are host volumes
808,,,,,,,Min replicas: 2
809,,,,,,,https://github.com/microwavecausesaids/kubernetes_the_hard_way_ansible_version/blob/master/roles/master/tasks/main.yml
810,,,,,,,@amulholland it would be too easy to predict things getting stolen wouldn't it
811,,,,,,,[+]ping ok\n[+]etcd ok\n[+]poststarthook/generic-apiserver-start-informers ok\n[+]poststarthook/start-apiextensions-informers ok\n[+]poststarthook/start-apiextensions-controllers ok\n[-]poststarthook/bootstrap-controller failed: reason withheld\n[-]poststarthook/ca-registration failed: reason withheld\n[+]poststarthook/start-kube-apiserver-informers ok\n[+]poststarthook/start-kube-aggregator-informers ok\n[+]poststarthook/apiservice-registration-controller ok\n[+]poststarthook/apiservice-status-available-controller ok\n[+]poststarthook/apiservice-openapi-controller ok\n[+]poststarthook/kube-apiserver-autoregistration ok\n[-]autoregister-completion failed: reason withheld\nhealthz check failed\n [[kube-probe/1.8] 127.0.0.1:53240]
812,,,,,,,where is your ES cluster running?
813,,,,,,,Both are not for application level monitoring i think. Seems i need to include it on dockerfile
814,,,,,,,https://github.com/kubernetes/kubernetes/tree/master/pkg/proxy/ipvs
815,,,,,,,kubectl create secret tls savvisave-com-tls-secret --key domain.com.key --cert digicert-sha2.pem
816,,,,,,,dose anyone know how to use IPVS in k8s 1.8?
817,,,,,,,annotations:
818,,,,,,,"@3molo Still Same Sir Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.548619 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.550079 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: W1027 00:51:20.568281 16317 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:51:20 kuber-poc-app1 kubelet: I1027 00:51:20.568306 16317 docker_service.go:207] Docker cri networking managed by cni Oct 27 00:51:20 kuber-poc-app1 kubelet: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kubelet cgroup driver: systemd is different from docker cgroup driver: cgroupfs Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service: main process exited, code=exited, status=1/FAILURE Oct 27 00:51:20 kuber-poc-app1 systemd[1]: Unit kubelet.service entered failed state. Oct 27 00:51:20 kuber-poc-app1 systemd[1]: kubelet.service failed."
819,,,,,,,@smerrill I'm trying to choose a proper overlay for bare metal - all of my vms are on 192.168.13.0/24
820,,,,,,,you can't update them
821,,,,,,,right force pull the base image.
822,,,,,,,Anyone
823,,,,,,,"Yeah thats one of the problems I have with the bot, if a node goes down the bot can't report a status, once it comes back up and the pods either crash or get rescheduled then it'll alert."
824,,,,,,,jobs aren't evergreen right? Once jobs complete. they complete until you execute the job again if I am not mistaken.
825,,,,,,,@swapnil.deshpande I'm personally considering migrating away from Stackdriver Logging to ELK
826,,,,,,,thanks @tamal
827,,,,,,,"installing the environment takes about 5m, but that's mostly related to boot time for zookeeper, message queue and stuff like that"
828,,,,,,,or export the yaml file.. and then delete it..
829,,,,,,,and sh is not in the container..
830,,,,,,,ingress.kubernetes.io/secure-backends: true
831,,,,,,,still getting this: https://goo.gl/Mc1tg4
832,,,,,,,Could someone explain why this command is failing?
833,,,,,,,You'll need to edit net-conf.json to read Type: host-gw
834,,,,,,,there's no magic. it isn't designed for that
835,,,,,,,"K. I would have liked to know, but :x"
836,,,,,,,why did it go to 30 only to go back to 15
837,,,,,,,a rebalance would do just that
838,,,,,,,how do you guys configure your php/nginx workers?
839,,,,,,,Good luck on your journey! and looks like you're on the right track
840,,,,,,,LOL
841,,,,,,,--v=2
842,,,,,,,PLEG: pod frameloss-empty-59549d5d8-8mvjf/default failed reinspection: rpc error: code = Unknown desc = Error response from daemon: open /var/lib/docker/overlay/7871d8b75de341fbfcdea6f04f7950164259026420b1b8d454a02fabb991f26a/lower-id: no such file or directory
843,,,,,,,if u're not interest in the at most part use the nodeselector strategy with a normal deployment
844,,,,,,,daemonset
845,,,,,,,kubectl describe svc shows the container ip endpoint that w can use by itself just fine
846,,,,,,,Didn't work
847,,,,,,,good to know. thanks for the info.
848,,,,,,,you can try both.. but first fix the mountvolume..
849,,,,,,,"@spotter check endpoints, id vips are corresponding to correct endpoints"
850,,,,,,,I'm using the following: volumeClaimTemplates: - metadata: name: storage spec: storageClassName: gp2 accessModes: [ReadWriteOnce] resources: requests: storage: 5Gi
851,,,,,,,Hi! Any clue on why the second rule gets translated with this two rewrites:
852,,,,,,,ReadOnly: false
853,,,,,,,Oct 26 16:42:19 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:19.741924 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54058: remote error: tls: bad certificate
854,,,,,,,Sweet! Jenkins has been my archnemesis too long not to look at some alternatives when I'm migrating our entire infrastructure
855,,,,,,,$ kubectl logs kube-dns-7797cb8758-cx2rs -n kube-system sidecar
856,,,,,,,I'm the only DevOps guy and only Kubernetes person at the company sadly.
857,,,,,,,In case the clusters cant see to each other
858,,,,,,,https://kubernetes.io/docs/admin/authorization/rbac/#service-account-permissions discusses adding permissions to service accounts
859,,,,,,,"Hi, i want to set up kubernetes in windows environment, can anyone suggest how to do it , or any docs.."
860,,,,,,,"don't care if node fails really, another node takes over"
861,,,,,,,helm install --name kube-prometheus --namespace=monitoring helm/kube-prometheus
862,,,,,,,"To perform what I want, I need to have a modified volume with the folder I want. Also with admin permission, not root"
863,,,,,,,kubectl config set-cluster
864,,,,,,,@U7LULHTJL I think it's expecting another space before the -
865,,,,,,,ERROR: logging before flag.Parse: W1026 21:48:02.659314 1 server.go:64] Error getting metrics from dnsmasq: read udp 127.0.0.1:33879->127.0.0.1:53: read: connection refused
866,,,,,,,before
867,,,,,,,you will be able to forward thru the port to an internal pod exposed in 8086
868,,,,,,,I was following some various howtos on the net and in the documentation and I had this around phantom from previous attempts.. it appears when I reintroduce this variable it fails to make the update to the correct ip addresses
869,,,,,,,hei peeps. I'm trying to understand kubernetes by following the kubernetes the hard way guide.
870,,,,,,,ahaha weird
871,,,,,,,for get the Corporate Cloud
872,,,,,,,"Hi, can anyone please confirm if this documentation is still current for k8s v1.8.x https://kubernetes.io/docs/getting-started-guides/scratch/ Thanks"
873,,,,,,,any service specific?....i am making deployment from same way...bot on pod
874,,,,,,,"Have asked in other channels but just incase people arn't in them, I'm not sure if possible, but whats the process of setting a key pair on AWS as the --ssh-public-key. I'm using kops."
875,,,,,,,"Hi! We have an issue that a container stops responding on network (mostly http) requests with an connection reset by peer, show on traefik logs. If I try that request inside container it works perfect, but not from another container or from any node. I've reviewed base node image with up-to-date network/provider drivers (aws with ixgbevf and ena), updated cluster (up to 1.7.5, same stable version from kops) and traefik up-to-date (as loadb level7). The metrics shows a flat chart on cpu and mem while they do not respond. Killing the unresponsive pod obviously makes it work again. Any thoughts? Thanks."
